,age,lambda,mu,sigma,3%,10%,25%,50%,75%,90%,97%
545,72.5,0.7917742210593084,1.737837595579155,0.2194330444141085,1.054339681624669,1.264309461531599,1.484712070398214,1.737837595579155,1.998901598758536,2.24013642999887,2.483699984092289
546,72.6,0.7910925498311987,1.738027353426215,0.2195602052696231,1.054183182783369,1.264230004724756,1.484743022978715,1.738027353426215,1.999286222970472,2.240725793351274,2.484517552495386
547,72.7,0.7904112561480376,1.738211872705634,0.2196891908273399,1.054018241719115,1.264142970855592,1.484767426637278,1.738211872705634,1.999667086721671,2.241312863872763,2.485334399848626
548,72.80000000000001,0.7897303669965072,1.738391404326223,0.2198199911406455,1.053845042826799,1.264048564877571,1.484785507773399,1.738391404326223,2.000044466103512,2.241897940865309,2.486150848850581
549,72.9,0.7890499093632894,1.738566199196793,0.2199525962769412,1.05366377035868,1.263946991638934,1.484797492727429,1.738566199196793,2.000418637273507,2.242481323761622,2.4869672223984
550,73.0,0.7883699102350659,1.738736508226153,0.2200869963166915,1.053474608418129,1.263838455878407,1.484803607778302,1.738736508226153,2.000789876457592,2.243063312129491,2.487783843594183
551,73.1,0.7876903965985185,1.738902582323115,0.2202231813524796,1.053277740953446,1.263723162220958,1.484804079141292,1.738902582323115,2.001158459952384,2.243644205676087,2.488601035751285
552,73.2,0.7870113954403289,1.739064672396487,0.2203611414880671,1.053073351751752,1.263601315173603,1.484799132965792,1.739064672396487,2.00152466412741,2.244224304252188,2.489419122400517
553,73.30000000000001,0.7863329338040215,1.739223027285162,0.2205008664089626,1.052861624430399,1.263473118505607,1.484788994050883,1.739223027285162,2.001888762525698,2.244803904172247,2.490238422810831
554,73.4,0.7856550401170718,1.739377845431306,0.2206423353694644,1.052642742393158,1.263338760890558,1.484773855919565,1.739377845431306,2.00225095810268,2.245383212164714,2.4910591472081
555,73.5,0.7849777442348355,1.73952927328068,0.2207855168262451,1.052416888919428,1.263198415515258,1.484753879883856,1.73952927328068,2.002611380903916,2.24596234235401,2.491881393031137
556,73.6,0.7843010760782992,1.739677454889087,0.2209303786903699,1.052184247266362,1.2630522548722,1.484729225799412,1.739677454889087,2.002970157567679,2.246541404475391,2.492705252302748
557,73.7,0.78362506556845,1.739822534312334,0.2210768888191401,1.051945000672787,1.262900451471702,1.484700053547026,1.739822534312334,2.003327414673512,2.247120508124914,2.493530816802367
558,73.80000000000001,0.7829497426262744,1.739964655606223,0.2212250150135477,1.051699332359319,1.262743177842405,1.484666523033102,1.739964655606223,2.00368327874129,2.247699762757282,2.494358178062342
559,73.9,0.7822751371727592,1.740103962826561,0.2213747250157771,1.051447425528504,1.262580606531788,1.484628794190144,1.740103962826561,2.004037876230282,2.248279277683665,2.495187427364196
560,74.0,0.7816012791288914,1.740240600029151,0.2215259865067562,1.05118946336499,1.262412910106693,1.484587026977241,1.740240600029151,2.004391333538204,2.248859162069525,2.496018655734882
561,74.1,0.7809281984156574,1.740374711269799,0.221678767103754,1.050925629035732,1.262240261153876,1.484541381380568,1.740374711269799,2.004743777000261,2.249439524932434,2.496851953943039
562,74.2,0.7802559249540442,1.740506440604309,0.2218330343580266,1.050656105690224,1.262062832280568,1.484492017413896,1.740506440604309,2.005095332888198,2.250020475139864,2.49768741249522
