,age,lambda,mu,sigma,3%,10%,25%,50%,75%,90%,97%
0,6.0,-0.06881095453389374,4.247450293689426,0.129785110380449,3.334248186708412,3.600011962495903,3.892465422178911,4.247450293689426,4.637253683285683,5.020875480406587,5.432998296798361
1,6.1,-0.0669422681850255,4.269335934991149,0.1297636487146731,3.351378984375727,3.618567865456829,3.912550463062273,4.269335934991149,4.661046337175384,5.046473514131337,5.460457719208228
2,6.2,-0.06507358192270715,4.291224469343786,0.12974240795033,3.368510179858133,3.63712528933967,3.932637877565684,4.291224469343786,4.684841842925704,5.072073781501977,5.487918128732997
3,6.3,-0.0632048965603493,4.313119320998275,0.1297215698290269,3.385643298646346,3.65568627773022,3.952730312999114,4.313119320998275,4.708644529836358,5.097681551931578,5.515385855771077
4,6.4,-0.0613362130682915,4.335023329218706,0.1297012535540216,3.402779776043507,3.674252651730519,3.972830037209133,4.335023329218706,4.732457898925338,5.123301010357227,5.542865853727482
5,6.5,-0.05946753229824903,4.356939091520543,0.1296817395797088,3.419919818468372,3.692825259902022,3.992938657860223,4.356939091520543,4.756285714502395,5.148937144768849,5.570364502367719
6,6.6,-0.05759885382394587,4.378866600959915,0.1296650459426782,3.437050471935386,3.711394528915772,4.013050700451761,4.378866600959915,4.78013454563343,5.174603533717003,5.597903458505601
7,6.7,-0.05573017643923584,4.400804270399909,0.1296542529998446,3.454150453255378,3.729944312458149,4.033156253844568,4.400804270399909,4.804012821736076,5.200319285645217,5.625514137810267
8,6.8,-0.05386149862543085,4.422752857824231,0.1296538113287611,3.471191063614647,3.748453619513656,4.053243655778667,4.422752857824231,4.827936208464472,5.226115924811036,5.65324630561133
9,6.9,-0.05199281813064983,4.444718937722148,0.1296714611056431,3.48812624395674,3.766890199761868,4.073297329479424,4.444718937722148,4.851937815289389,5.252054741145153,5.681193619435831
10,7.0,-0.05012413266412781,4.466714696534435,0.1297142444948586,3.504917824447424,3.785229147120402,4.093308328869292,4.466714696534435,4.876055061636253,5.278199874998927,5.70945083160733
11,7.1,-0.04825544006161017,4.488760823868759,0.1297870745367555,3.521547289947161,3.803462359442335,4.113280989613576,4.488760823868759,4.900328034722666,5.304611835806872,5.738101727150961
12,7.2,-0.04638673817665494,4.510879032335835,0.1298946379137057,3.537997756635253,3.821583214390085,4.133220936150027,4.510879032335835,4.924797510604818,5.331351450250698,5.767229962541856
13,7.3,-0.04451802497704166,4.533094435876513,0.1300408583819248,3.554259427097724,3.839591231001179,4.153138770084003,4.533094435876513,4.949505745687866,5.358478954212761,5.796916192763268
14,7.4,-0.04264929854265764,4.555431195713361,0.1302277222861292,3.57033410753736,3.857494234767305,4.173049421701934,4.555431195713361,4.9744877192568,5.38604059050664,5.827219365180342
15,7.5,-0.04078055695024368,4.577903604826428,0.1304546204212257,3.586232934767428,3.875304286684967,4.19296596761752,4.577903604826428,4.999759021964555,5.414053172214461,5.858157530696315
16,7.6,-0.03891179869266556,4.600522112913898,0.1307193074497446,3.601975087818619,3.893038345428156,4.212902613247298,4.600522112913898,5.02532548445826,5.442517504832629,5.889725593024393
17,7.7,-0.03704302300242916,4.623292759045537,0.1310172153772695,3.617592234728735,3.910721403487102,4.232876240905274,4.623292759045537,5.051180071024196,5.471412580372101,5.921886400460558
18,7.8,-0.03517422890473981,4.646220248628287,0.1313431446132697,3.633119853864875,3.928380906525004,4.252904554887905,4.646220248628287,5.077311845466333,5.500710780969633,5.954593098611144
19,7.9,-0.03330541433229839,4.669305893060883,0.1316904066529498,3.648601552894128,3.946049398540944,4.273006705685108,4.669305893060883,5.103700695642734,5.530369189974256,5.987776522349038
20,8.0,-0.03143657753063941,4.692560468397746,0.1320525349471208,3.664087650712701,3.963766924100924,4.293210224200537,4.692560468397746,5.13033718584685,5.560356782056004,6.02138072837952
21,8.1,-0.02956771835027569,4.716023377098916,0.1324247670236592,3.679639882345962,3.981589637632105,4.313564224733925,4.716023377098916,5.157248702169561,5.59068785074201,6.055404658324381
22,8.2,-0.02769883701569505,4.739738602572228,0.1328023544344078,3.69532396167095,3.999577871110939,4.33412219455903,4.739738602572228,5.184467407454087,5.621381629952182,6.089852342124876
23,8.3,-0.02582993447800047,4.763747421720212,0.1331786853920381,3.71121691428801,4.017799606211725,4.354940831153667,4.763747421720212,5.212015653794154,5.652439987250528,6.124701758779773
24,8.4,-0.0239610114735393,4.788083358269373,0.1335465460613265,3.727394692756321,4.036319974294153,4.376071861945065,4.788083358269373,5.239904743975091,5.683850275878576,6.159912429963393
25,8.5,-0.02209206736051458,4.812763243480191,0.1338993184963003,3.743916994635168,4.055187641312446,4.397550398300096,4.812763243480191,5.268129329977456,5.715583359247487,6.195427684874709
26,8.6,-0.0202231017227763,4.837800418816106,0.1342272486968435,3.760863782852053,4.074465336828462,4.419418092149574,4.837800418816106,5.296668527889294,5.74758175296528,6.231147779908301
27,8.7,-0.01835411470806325,4.863207004837058,0.1345163932786834,3.778345124570724,4.094237737129338,4.441728623825028,4.863207004837058,5.325484296191718,5.779753845893561,6.266919325593297
28,8.8,-0.0164851054569408,4.888987522947337,0.1347560130345944,3.796444542774629,4.114567864196654,4.464520010042373,4.888987522947337,5.354540771020165,5.812020691995239,6.302613745928638
29,8.9,-0.0146160713001135,4.915133471954423,0.1349415342486007,3.815193200671536,4.135476525964117,4.487800493637226,4.915133471954423,5.383809369049456,5.844332390107645,6.338156696402879
30,9.0,-0.0127470092837968,4.941634569086817,0.1350701678176748,3.834609047963323,4.15697425577698,4.511571655962855,4.941634569086817,5.413265659660792,5.876649573932478,6.373491776470455
