,age,lambda,mu,sigma,3%,10%,25%,50%,75%,90%,97%
0,6.0,0.06550721077466726,9.384050484282547,0.0613988162442829,8.356953911828548,8.672197772457466,9.002860353034308,9.384050484282547,9.780281740905412,10.15021758500028,10.52817928689982
1,6.1,0.06521231896483626,9.356103495320385,0.06255526610412109,8.31384084686466,8.63350723072461,8.969033043315285,9.356103495320385,9.758745485769882,10.13493008546627,10.5195286856237
2,6.2,0.06491742736485218,9.328156038759062,0.06373528069364341,8.270505229840001,8.594650609806028,8.935110067209182,9.328156038759062,9.73732342476204,10.11987807796605,10.51125150917458
3,6.3,0.06462253669218365,9.300203507459615,0.06493937902147626,8.226940171699638,8.555621249952939,8.901085448234072,9.300203507459615,9.716013054998289,10.10506166781549,10.50335118429664
4,6.4,0.0643276477369551,9.272240394297985,0.06616718254912002,8.183152132510635,8.516421651283153,8.866957797080476,9.272240394297985,9.694805037672397,10.09046837984204,10.49581249631634
5,6.5,0.06403276122196089,9.244262746005631,0.06741817307769352,8.13915103089392,8.477057229346306,8.832728029602794,9.244262746005631,9.673690756994077,10.07608564420394,10.48861926226342
6,6.6,0.06373787714462831,9.216283349651608,0.06869085170135752,8.094976419628424,8.437559317634232,8.798418848663367,9.216283349651608,9.652672781904318,10.06190661556235,10.48175518333161
7,6.7,0.06344299506052942,9.188325224504506,0.06998301179230051,8.050687029816004,8.397975890146622,8.76406673532009,9.188325224504506,9.631759957638637,10.04792679175617,10.47520205452365
8,6.8,0.06314811460500624,9.160420946866365,0.07129171349405664,8.00636015653036,8.358370958086983,8.729721329007015,9.160420946866365,9.610966631207162,10.03414310757288,10.46893868464718
9,6.9,0.06285323562538125,9.13262593227768,0.07261244453359501,7.962115498032791,8.318845403158495,8.695462883062373,9.13262593227768,9.5903212856473,10.02055795082509,10.46293992221958
10,7.0,0.06255835822469114,9.10499207662598,0.07393986144911417,7.918080196069907,8.279504521278778,8.66137256658838,9.10499207662598,9.569843823857141,10.00715999681908,10.45716125921931
11,7.1,0.06226348290762873,9.07755885454193,0.07526771322567834,7.87438196110751,8.240450576863276,8.627524371499774,9.07755885454193,9.549535754316295,9.99391347466876,10.4515270901167
12,7.2,0.06196861017133937,9.050364545624438,0.0765893615888766,7.831150849286112,8.201787362090803,8.593992704355518,9.050364545624438,9.529395344713988,9.980777118666484,10.44595366784032
13,7.3,0.06167373931119569,9.023449727258049,0.07789992176925511,7.788490539770242,8.163600764755287,8.560843273168567,9.023449727258049,9.509435002439497,9.967735216677855,10.44039479813087
14,7.4,0.06137886865831399,8.99685423812947,0.07919495817010459,7.746495629889843,8.125970136249562,8.528137936965,8.99685423812947,9.48966963199807,9.954777567800333,10.43481286197288
15,7.5,0.06108399710484891,8.970611002230635,0.08046639377196822,7.705306409159186,8.089005545511386,8.49595244390346,8.970611002230635,9.470084029274084,9.941840786440233,10.42909208287605
16,7.6,0.06078912329908059,8.944747197887809,0.0817072856863775,7.665039137930782,8.052798484811113,8.464349841933183,8.944747197887809,9.450664655734826,9.928870220308756,10.42313276889235
17,7.7,0.06049424530897529,8.919281501041976,0.0829140492044234,7.625752099891121,8.017396769310057,8.433365353539639,8.919281501041976,9.431410707841305,9.915844804946579,10.41689111066912
18,7.8,0.06019936130952308,8.894231759328942,0.08408376404067963,7.587492371265323,7.98284003590592,8.403029352601996,8.894231759328942,9.412324925793474,9.90275126736522,10.41033558460672
19,7.9,0.05990447011814176,8.86961599051715,0.08521484657476439,7.550287343142948,7.949153935583317,8.373364585232483,8.86961599051715,9.393418839838736,9.889593630287392,10.40346109509638
20,8.0,0.05960957034605763,8.845457891219267,0.08630612611293179,7.514163095952854,7.916364812906595,8.344396729689915,8.845457891219267,9.374712694386,9.876387622836345,10.39627746095834
21,8.1,0.05931465959882304,8.821796851198172,0.08735655806347967,7.479157089692428,7.88451164738079,8.316165482615062,8.821796851198172,9.356244252980785,9.86316827131435,10.3888156830125
