,age,lambda,mu,sigma,3%,10%,25%,50%,75%,90%,97%
0,6.0,-2.042570141848486,13.19068338155973,0.09907963012531239,11.26389052242878,11.78247545354729,12.38971770985609,13.19068338155973,14.17334133390698,15.27931812413369,16.67723413189366
1,6.1,-2.03472632187622,13.14933137553354,0.1000069148993441,11.21341856261377,11.73391752507478,12.34390004988886,13.14933137553354,14.13884686007972,15.25445277799692,16.66761464697747
2,6.2,-2.026882501643613,13.10795751287831,0.1009433738033669,11.16290928205195,11.68531877613185,12.29804398086357,13.10795751287831,14.10437736542172,15.22971064800908,16.6583342749518
3,6.3,-2.019038680916756,13.06658200290895,0.101891204987729,11.11234856975263,11.63667261683226,12.2521532687723,13.06658200290895,14.06997805555171,15.20517235764176,16.64953152939954
4,6.4,-2.011194859532592,13.02524077954306,0.1028529587848135,11.06173109076181,11.58798278487045,12.20624410656621,13.02524077954306,14.03571486301926,15.18094639786292,16.64138465458568
5,6.5,-2.003351037402457,12.98397514045817,0.1038311832178706,11.0110568410146,11.53925831308068,12.16033797211797,12.98397514045817,14.00165941865118,15.1571478367555,16.63408079685129
6,6.6,-1.995507215239113,12.94288416936813,0.104827481354924,10.96038944802421,11.49057098721755,12.11451742757533,12.94288416936813,13.96793531868986,15.13393473589078,16.62783502037384
7,6.7,-1.987663394244186,12.90210228034224,0.1058428736421283,10.90983105715264,11.4420306679957,12.06890220911518,12.90210228034224,13.9346981718712,15.11149200829847,16.62288057063809
8,6.8,-1.979819575751227,12.86180007408605,0.1068781565901922,10.85951730427995,11.39378155856951,12.02364727453253,12.86180007408605,13.90214066708664,15.09004231699816,16.61948895584806
9,6.9,-1.971975761394069,12.8222347339823,0.1079335328066716,10.80966480981953,11.34605075281336,11.97899234010827,12.8222347339823,13.87054325157099,15.06989591373507,16.61801669051074
10,7.0,-1.96413195248677,12.78364887580624,0.1090084838861344,10.76048699856012,11.29905962569685,11.93516796183136,12.78364887580624,13.84016369541516,15.05132910182019,16.61876850984948
11,7.1,-1.956288149689805,12.74623583141251,0.1101013242920728,10.71217103978645,11.25299803685512,11.89236617620218,12.74623583141251,13.81119463772351,15.03453127744412,16.62192784960023
12,7.2,-1.948444353613687,12.71018394974593,0.1112101956907864,10.66490062377827,11.20805208968393,11.85077483007798,12.71018394974593,13.78382232663403,15.0196831280633,16.62766508177215
13,7.3,-1.940600565304975,12.67568468496272,0.1123336809751166,10.61885398949845,11.16440435479802,11.81058083700414,12.67568468496272,13.75824207169578,15.00698251873479,16.63618035885827
14,7.4,-1.932756786042217,12.6428961308664,0.1134704655919872,10.574178362829,11.12220566920692,11.77193861809387,12.6428961308664,13.73461494651422,14.99659231015021,16.64763813361898
15,7.5,-1.924913016635515,12.61189430368577,0.1146183485657005,10.53096339525277,11.08154348584248,11.73493170706641,12.61189430368577,13.71300391251291,14.98855562589817,16.66204921937427
16,7.6,-1.917069257860133,12.58271191376521,0.1157754423003435,10.4892570092726,11.04246288857302,11.69960072033864,12.58271191376521,13.69342866474208,14.9828730253053,16.67938367281282
