,age,lambda,mu,sigma,3%,10%,25%,50%,75%,90%,97%
0,6.0,-0.6393239147202925,8.659050649377033,0.08737088485721367,7.406439193539962,7.771482637410447,8.172356823677129,8.659050649377033,9.195136355732865,9.72583021650529,10.30078587771058
1,6.1,-0.5806735824117959,8.64099641694846,0.08757786846840196,7.38322416806785,7.750738639403546,8.15342444582761,8.64099641694846,9.176309701387702,9.704385298530742,10.2743688350847
2,6.2,-0.5219933521922979,8.622942109681,0.08778534242376353,7.359933810636933,7.729965002282759,8.134486493317551,8.622942109681,9.157479456366419,9.6829480728529,10.2480188143182
3,6.3,-0.4633552553639224,8.604889967388601,0.08799330789407316,7.336574697287626,7.709166450430814,8.115545996171967,8.604889967388601,9.138649218328238,9.661525780012582,10.22174863814044
4,6.4,-0.4048328957274479,8.586842271543121,0.08820176605315655,7.313153865008695,7.688347934540251,8.096606069447471,8.586842271543121,9.119822646136278,9.640125684845856,10.1955709285424
5,6.5,-0.346534249456393,8.568807142458864,0.08841071807989877,7.289686837080988,7.667521361137212,8.077675837869092,8.568807142458864,9.101010162571464,9.61876371977813,10.16950998646549
6,6.6,-0.2886619968346567,8.550808787858026,0.08862016516216828,7.266212260691818,7.646717680390953,8.058780954200532,8.550808787858026,9.082240837310618,9.597479819812,10.14362274491155
7,6.7,-0.2314139433965636,8.5328740722569,0.08883010849261355,7.242771502483665,7.625970326234222,8.039949562045635,8.5328740722569,9.063546459183959,9.576316250809484,10.11796724697674
8,6.8,-0.1747389407921875,8.51502879450486,0.08904054927625878,7.219381713038693,7.605300111444255,8.021205302978537,8.51502879450486,9.044953547206315,9.555297861948343,10.09256242228033
9,6.9,-0.1183974325597644,8.497294707609328,0.08925148872458775,7.196037656196399,7.584714904097671,8.0025652598799,8.497294707609328,9.026481223637617,9.53443308973491,10.06739538841495
10,7.0,-0.06200015269574732,8.479674425612519,0.08946292803645672,7.17270152936222,7.564197594437648,7.984026216541681,8.479674425612519,9.008125845033947,9.513699825775573,10.0424105622486
11,7.1,-0.005108861475249915,8.462163966654305,0.08967486840729726,7.149322748078422,7.543721929561536,7.965577875373422,8.462163966654305,8.989876002817239,9.493066093754736,10.01753997240411
12,7.2,0.05265215167034021,8.444763042883888,0.08988731101998293,7.125857625936179,7.523267129794147,7.947214152641427,8.444763042883888,8.971725293506287,9.472508638944802,9.992731493854068
13,7.3,0.1116002111662745,8.427475217288295,0.09010025704537467,7.10226929502164,7.502817912130047,7.928933284104968,8.427475217288295,8.953672411521802,9.452012734331015,9.967947959138717
14,7.4,0.1720455417810576,8.4103163705342,0.09031370764541594,7.078529575648019,7.482369466360124,7.910745042557175,8.4103163705342,8.935729301712724,9.431578420798171,9.943169656169589
15,7.5,0.2343138453925082,8.393315885355817,0.09052766397049693,7.05461725262435,7.461927235923595,7.892671491107499,8.393315885355817,8.917922055211742,9.41122045773643,9.918392604201674
16,7.6,0.298871277138184,8.376499359564779,0.0907421271610028,7.03048929820284,7.441484779996408,7.874728803305906,8.376499359564779,8.900270518454487,9.39094141402371,9.893591434167101
17,7.7,0.3656980327126773,8.359886905826016,0.09095709836227442,7.006147668742829,7.421055143608764,7.856935113228391,8.359886905826016,8.882796688918658,9.370767840856868,9.868802053302383
18,7.8,0.434325332685492,8.34349249520729,0.0911725787224228,6.981638924454448,7.400669847738028,7.839309622359796,8.34349249520729,8.86552331837459,9.3507462487887,9.844112037149845
