,age,lambda,mu,sigma,3%,10%,25%,50%,75%,90%,97%
0,18.0,-0.5206491900857089,7.012422735000045,0.3036868561691861,4.253065135871411,4.91993116640426,5.772196389073767,7.012422735000045,8.708362816153578,10.83302139740851,13.8124038918668
1,18.1,-0.5191419389050195,7.015928761374204,0.3040512180608659,4.252206889526091,4.920040932024523,5.773640263426438,7.015928761374204,8.714793299382373,10.84311430750929,13.82737952326055
2,18.2,-0.5176346877228309,7.019434776360486,0.3044160207454315,4.25134199086108,4.920145378669125,5.775080866546038,7.019434776360486,8.721228069837348,10.85321576374503,13.84236657250281
3,18.3,-0.5161274365392395,7.022940713713055,0.304781261608579,4.250470407680368,4.920244467096897,5.776518149495736,7.022940713713055,8.727667028894048,10.86332561100854,13.85736477780228
4,18.4,-0.5146201853543437,7.026446507141275,0.30514693801587,4.249592107990219,4.920338158232075,5.77795206343644,7.026446507141275,8.734110077610795,10.8734436934443,13.87237387595692
5,18.5,-0.5131129341682412,7.029952090354508,0.3055130473183285,4.248707059992163,4.920426413166731,5.779382559644236,7.029952090354508,8.740557116820723,10.88356985461464,13.88739360265023
6,18.6,-0.5116056829810303,7.033457397062116,0.3058795868523961,4.247815232083585,4.920509193161355,5.780809589510818,7.033457397062116,8.747008047131047,10.89370393749846,13.90242369245095
7,18.7,-0.5100984317928089,7.036962360973461,0.3062465539398893,4.246916592858321,4.920586459645403,5.782233104543881,7.036962360973461,8.75346276892239,10.90384578449,13.9174638788127
8,18.8,-0.508591180603675,7.040466915797907,0.3066139458879543,4.246011111107261,4.920658174217881,5.783653056367561,7.040466915797907,8.759921182348078,10.91399523739762,13.93251389407374
9,18.9,-0.5070839294137268,7.043970995244814,0.306981759989024,4.245098755818918,4.920724298647896,5.785069396722828,7.043970995244814,8.766383187333455,10.92415213744265,13.94757346945684
10,19.0,-0.5055766782230621,7.047474533023547,0.3073499935207745,4.244179496180029,4.92078479487523,5.786482077467905,7.047474533023547,8.772848683575196,10.93431632525819,13.96264233506912
11,19.1,-0.5040694270317791,7.050977462843465,0.3077186437460823,4.243253301576133,4.920839625010892,5.787891050578674,7.050977462843465,8.779317570540643,10.94448764088802,13.97772021990211
12,19.2,-0.5025621758399759,7.054479718413933,0.3080877079129802,4.242320141592156,4.92088875133768,5.789296268149087,7.054479718413933,8.785789747467133,10.95466592378544,13.99280685183176
13,19.3,-0.5010549246477504,7.057981233444313,0.3084571832546162,4.241379986012987,4.920932136310736,5.790697682391566,7.057981233444313,8.792265113361335,10.96485101281225,14.00790195761858
14,19.4,-0.4995476734552006,7.061481941643965,0.3088270669892101,4.240432804824044,4.920969742558092,5.792095245637415,7.061481941643965,8.798743566998603,10.97504274623768,14.0230052629079
15,19.5,-0.4980404222624247,7.064981776722255,0.3091973563200113,4.239478568211863,4.921001532881236,5.793488910337208,7.064981776722255,8.805225006922319,10.98524096173733,14.03811649223009
16,19.6,-0.4965331710697672,7.068480668230001,0.3095680483366838,4.23851724468075,4.921027467879927,5.794878626001074,7.068480668230001,8.811709325605573,10.99544548819389,14.05323535706912
17,19.7,-0.4950259198791486,7.071978519147753,0.3099391394827903,4.237548790927855,4.92104749317211,5.796264322721917,7.071978519147753,8.818196377964593,11.00565610145332,14.06836149145027
18,19.8,-0.4935186686931088,7.075475222001401,0.3103106259348914,4.236573159208593,4.921061548654487,5.797645923069537,7.075475222001401,8.824686003923384,11.01587255595692,14.08349449792868
19,19.9,-0.4920114175141896,7.078970669291754,0.3106825038491167,4.235590302075653,4.921069574472701,5.799023349773213,7.078970669291754,8.831178043041781,11.0260946052726,14.09863397746255
20,20.0,-0.4905041663449329,7.082464753519614,0.3110547693617062,4.234600172391224,4.921071511036467,5.800396525740731,7.082464753519614,8.837672334549804,11.03632200214314,14.11377952948586
21,20.1,-0.4889969151878801,7.08595736718579,0.3114274185889579,4.233602723327835,4.921067299020379,5.801765374058949,7.08595736718579,8.84416871734685,11.04655449848505,14.12893075190935
22,20.2,-0.487489664045573,7.089448402791086,0.3118004476271754,4.232597908369185,4.92105687936469,5.803129817994356,7.089448402791086,8.85066703000086,11.05679184538741,14.14408724112164
23,20.3,-0.4859824129205534,7.092937752836309,0.3121738525526158,4.231585681310975,4.921040193276097,5.804489780993626,7.092937752836309,8.857167110747557,11.06703379311086,14.15924859199043
24,20.4,-0.4844751618153629,7.096425309822265,0.3125476294214391,4.230565996261727,4.921017182228515,5.805845186684175,7.096425309822265,8.863668797489645,11.0772800910866,14.17441439786389
25,20.5,-0.4829679107325432,7.09991096624976,0.3129217742696574,4.229538807643594,4.920987787963843,5.8071959588747,7.09991096624976,8.870171927796056,11.08753048791543,14.18958425057222
26,20.6,-0.4814606596746354,7.103394614786198,0.3132962831160177,4.228504070274169,4.920951952592655,5.808542021681508,7.103394614786198,8.87667633912893,11.09778473167885,14.20475774087176
27,20.7,-0.4799534086437892,7.10687623571495,0.3136711535036392,4.227461781832166,4.920909670995715,5.809883365534337,7.10687623571495,8.883181988430906,11.10804273381497,14.2199346909396
28,20.8,-0.4784461576411229,7.110356040456488,0.3140463870424037,4.226412052209289,4.920861076542644,5.811220155322598,7.110356040456488,8.889689148683837,11.118304838763,14.23511553718141
29,20.9,-0.4769389066675869,7.113834278101516,0.3144219860144741,4.225355009109436,4.920806324789597,5.812552584128792,7.113834278101516,8.896198144729361,11.12857146233309,14.25030081752966
30,21.0,-0.4754316557241311,7.117311197740736,0.314797952711807,4.224290779710326,4.92074557086888,5.813880844771293,7.117311197740736,8.902709301793353,11.13884302120507,14.26549107145542
31,21.1,-0.4739244048117057,7.120787048464852,0.3151742894361751,4.22321949066208,4.920678969487776,5.815205129803616,7.120787048464852,8.909222945486713,11.14911993292958,14.28068683996796
32,21.2,-0.4724171539312612,7.124262079364568,0.3155509984991921,4.222141268085777,4.920606674927328,5.81652563151366,7.124262079364568,8.9157394018062,11.15940261592912,14.29588866561468
33,21.3,-0.4709099030837472,7.127736539530586,0.3159280822223356,4.221056237572023,4.920528841041129,5.817842541922975,7.127736539530586,8.922258997135213,11.16969148949919,14.31109709248072
34,21.4,-0.4694026522701144,7.131210678053611,0.3163055429369724,4.219964524179481,4.920445621254096,5.819156052785969,7.131210678053611,8.92878205824464,11.17998697380942,14.32631266618897
35,21.5,-0.4678954014913126,7.134684744024346,0.316683382984382,4.218866252433398,4.920357168561222,5.82046635558917,7.134684744024346,8.935308912293698,11.19028948990476,14.34153593389984
36,21.6,-0.4663881507482974,7.138158987895945,0.3170616046912361,4.217761547281504,4.920263636595574,5.821773642749267,7.138158987895945,8.941839888373043,11.20059946140977,14.35676744613329
37,21.7,-0.4648809000424923,7.141633779822537,0.3174402082349936,4.216650617211879,4.920165272472387,5.82307821172588,7.141633779822537,8.948375451476172,11.21091746247962,14.3720079150564
38,21.8,-0.4633736493761469,7.145109701411632,0.3178191899741145,4.215533818498724,4.920062488633175,5.824380545667942,7.145109701411632,8.954916306441685,11.22124433262115,14.38725833732319
39,21.9,-0.4618663987515955,7.148587355867552,0.3181985458579096,4.214411521648227,4.919955713745649,5.825681146301566,7.148587355867552,8.961463183087549,11.23158093943978,14.40251974024023
40,22.0,-0.4603591481711724,7.152067346394619,0.3185782718151044,4.213284096213919,4.919845375748381,5.826980514923345,7.152067346394619,8.968016811766772,11.24192815164675,14.41779315288705
41,22.1,-0.4588518976372117,7.155550276197154,0.3189583637537884,4.212151910794188,4.919731901848964,5.828279152399324,7.155550276197154,8.974577923368184,11.2522868390601,14.43307960611649
42,22.2,-0.4573446471520479,7.159036748479478,0.3193388175613647,4.211015333029868,4.919615718522196,5.829577559164022,7.159036748479478,8.98114724931719,11.26265787260549,14.44838013255477
43,22.3,-0.455837396718015,7.162527366445913,0.3197196291044999,4.209874729601831,4.9194972515083,5.830876235219459,7.162527366445913,8.987725521576492,11.27304212431697,14.46369576660143
44,22.4,-0.4543301463374472,7.166022733300777,0.3201007942290757,4.208730466228632,4.919376925811187,5.832175680134203,7.166022733300777,8.994313472646716,11.28344046733753,14.47902754442881
45,22.5,-0.4528228960126789,7.169523452248396,0.3204823087601391,4.207582907664201,4.919255165696728,5.833476393042475,7.169523452248396,9.000911835567049,11.29385377591963,14.49437650398151
46,22.6,-0.4513156457460376,7.173030111618014,0.3208641686193414,4.206432408241938,4.919132383865317,5.834778860122113,7.173030111618014,9.007521326027494,11.30428290407311,14.5097436592921
47,22.7,-0.4498083955397466,7.176543070640305,0.3212463715195825,4.205279175835859,4.919008825626483,5.836083374320335,7.176543070640305,9.014142384687968,11.31472837792712,14.52512963039166
48,22.8,-0.4483011453959479,7.180062508788332,0.3216289165851188,4.204123303614517,4.918884605110224,5.837390077064699,7.180062508788332,9.0207752362866,11.32519046607958,14.54053472774167
49,22.9,-0.4467938953167813,7.183588600710618,0.3220118029734119,4.202964881358088,4.918759832687269,5.838699105576627,7.183588600710618,9.027420099927525,11.33566943053411,14.55595925400225
50,23.0,-0.4452866453043863,7.187121521055681,0.3223950298370575,4.201803998525588,4.918634618481096,5.840010596932998,7.187121521055681,9.034077194881839,11.34616553362334,14.57140351235844
51,23.1,-0.4437793953609027,7.190661444472041,0.3227785963237749,4.2006407442541,4.918509072367367,5.841324688065831,7.190661444472041,9.040746740587755,11.35667903800894,14.58686780651993
52,23.2,-0.4422721454884702,7.19420854560822,0.323162501576396,4.199475207358026,4.91838330397335,5.842641515762006,7.19420854560822,9.047428956650732,11.36721020668159,14.6023524407207
53,23.3,-0.4407648956892286,7.197762999112736,0.3235467447328547,4.198307476328293,4.918257422677343,5.843961216662941,7.197762999112736,9.054124062843622,11.37775930296104,14.61785771971873
54,23.4,-0.4392576459653175,7.201324979634109,0.323931324926176,4.197137639331601,4.918131537608109,5.845283927264311,7.201324979634109,9.060832279106792,11.38832659049611,14.63338394879553
55,23.5,-0.4377503963188765,7.20489466182086,0.3243162412844654,4.195965784209656,4.918005757644296,5.846609783915745,7.20489466182086,9.06755382554828,11.39891233326466,14.64893143375583
56,23.6,-0.4362431467520506,7.20847221952226,0.3247014928980081,4.194791998218211,4.91788019104405,5.84793892229055,7.20847221952226,9.074288921215201,11.40951679372093,14.66450047806463
57,23.7,-0.4347358972673853,7.212057763954564,0.3250870762715125,4.193616347949019,4.917754916877674,5.849271436413689,7.212057763954564,9.081037688985017,11.42014008934495,14.68009116116898
58,23.8,-0.4332286478681082,7.215651299714719,0.3254729834943963,4.192438865333415,4.91762996494999,5.850607349678121,7.215651299714719,9.087800087631607,11.43078208993263,14.69570317961514
59,23.9,-0.4317213985575135,7.21925282101498,0.3258592061889375,4.191259579170359,4.917505360499735,5.851946678770389,7.21925282101498,9.094576059575253,11.4414426402025,14.71133619089123
60,24.0,-0.4302141493388953,7.222862322067605,0.3262457359370264,4.19007851851696,4.917381129013299,5.853289440562435,7.222862322067605,9.101365546837421,11.45212158384496,14.72698985058543
61,24.1,-0.4287069002155479,7.226479797084851,0.3266325642800837,4.188895712689797,4.917257296226082,5.854635652112595,7.226479797084851,9.108168491039198,11.46281876351989,14.74266381238658
62,24.2,-0.4271996511907653,7.230105240278974,0.3270196827189817,4.187711191266258,4.91713388812382,5.85598533066662,7.230105240278974,9.114984833399749,11.47353402085433,14.75835772808502
63,24.3,-0.4256924022678416,7.233738645862234,0.3274070827139678,4.186524984085872,4.917010930943957,5.857338493658643,7.233738645862234,9.121814514734794,11.48426719644025,14.77407124757365
64,24.4,-0.4241851534500711,7.237380008046884,0.3277947556845898,4.185337121251627,4.916888451176966,5.858695158712202,7.237380008046884,9.128657475455102,11.49501812983241,14.78980401884928
65,24.5,-0.4226779047407476,7.241029321045183,0.3281826930096233,4.18414763313131,4.916766475567705,5.860055343641218,7.241029321045183,9.135513655565026,11.50578665954631,14.80555568801419
66,24.6,-0.4211706561431657,7.244686579069389,0.3285708860270021,4.182956550358837,4.916645031116762,5.861419066450991,7.244686579069389,9.142382994661016,11.5165726230562,14.82132589927791
67,24.7,-0.4196634076606202,7.248351776769414,0.3289593260203618,4.181763904171675,4.916524145450331,5.862786345741621,7.248351776769414,9.149265432391527,11.52737585724891,14.83711429535051
68,24.8,-0.418156159296678,7.25202502568454,0.3293480006522698,4.180569815816902,4.916403944868922,5.864157307782611,7.25202502568454,9.156161031201462,11.53819631965833,14.85292062148699
69,24.9,-0.4166489110555421,7.255706711118847,0.3297368891326498,4.179374616851569,4.916284786349259,5.865532330725507,7.255706711118847,9.163070141655531,11.54903425164163,14.86874486529948
70,25.0,-0.4151416629415064,7.259397257515699,0.3301259693721366,4.178178668840657,4.916167059901206,5.866911828837673,7.259397257515699,9.169993155092726,11.55988993393575,14.88458704671018
71,25.1,-0.4136344149588646,7.263097089318459,0.3305152191778527,4.176982333295301,4.916051155607782,5.868296216513595,7.263097089318459,9.176930462365334,11.57076364589022,14.9004471829479
72,25.2,-0.4121271671119109,7.266806630970487,0.3309046162532892,4.175785971675054,4.915937463627658,5.869685908276834,7.266806630970487,9.183882453835837,11.5816556654626,14.91632528855073
73,25.3,-0.4106199194049389,7.27052630691515,0.3312941381982024,4.174589945390299,4.915826374197795,5.87108131878207,7.27052630691515,9.190849519373707,11.59256626921391,14.9322213753689
74,25.4,-0.4091126718422427,7.274256541595812,0.3316837625085249,4.173394615804797,4.915718277636173,5.872482862817185,7.274256541595812,9.197832048352184,11.60349573230407,14.94813545256814
75,25.5,-0.407605424428116,7.277997759455834,0.3320734665762922,4.172200344238394,4.91561356434465,5.873890955305412,7.277997759455834,9.204830429645021,11.61444432848728,14.96406752663315
76,25.6,-0.406098177166853,7.281750384938581,0.3324632276895848,4.171007491969867,4.915512624811926,5.875306011307583,7.281750384938581,9.211845051623143,11.6254123301076,14.98001760137154
77,25.7,-0.4045909300627473,7.285514842487415,0.3328530230324857,4.169816420239919,4.915415849616626,5.876728446024395,7.285514842487415,9.218876302151303,11.63640000809437,14.99598567791808
78,25.8,-0.403083683120093,7.2892915565457,0.3332428296850526,4.168627490254329,4.91532362943051,5.878158674798795,7.2892915565457,9.225924568584668,11.64740763195767,15.01197175473921
79,25.9,-0.4015764363431839,7.293080951556799,0.333632624623308,4.167441063187241,4.915236355021784,5.879597113118385,7.293080951556799,9.232990237765375,11.65843546978394,15.02797582763798
80,26.0,-0.4000691897364686,7.296883427594496,0.3340223836615667,4.166257492893751,4.915154406531525,5.881044160825497,7.296883427594496,9.240073657914973,11.66948373017251,15.04399779954387
81,26.1,-0.3985619433056151,7.300699192773544,0.3344120741641766,4.165077076017978,4.915078079916047,5.882500093653874,7.300699192773544,9.247174876355325,11.68055216240645,15.06003685913934
82,26.2,-0.3970546970568686,7.304528364304891,0.3348016593931452,4.163900082869964,4.915007631979829,5.883965129082848,7.304528364304891,9.254293796900258,11.6916402957549,15.07609185243901
83,26.3,-0.3955474509964779,7.308371058855426,0.3351911024206932,4.162726784620602,4.914943320288401,5.885439484986071,7.308371058855426,9.261430320988417,11.70274765439612,15.0921616167089
84,26.4,-0.3940402051306916,7.312227393092039,0.3355803661529809,4.161557453471779,4.914885403414597,5.886923379988617,7.312227393092039,9.268584348529366,11.71387375871229,15.1082449825077
85,26.5,-0.3925329594657585,7.316097483681617,0.3359694133302881,4.160392362663333,4.914834140944922,5.888417033471197,7.316097483681617,9.275755777899773,11.7250181252903,15.1243407737189
86,26.6,-0.3910257140079272,7.319981447291048,0.336358206527237,4.159231786480012,4.914789793485899,5.889920665574357,7.319981447291048,9.282944505939884,11.73618026692359,15.14044780758582
87,26.7,-0.3895184687634464,7.323879400587221,0.3367467081530551,4.158076000258505,4.914752622670437,5.8914344972026,7.323879400587221,9.290150427950268,11.74735969261517,15.1565648947497
88,26.8,-0.388011223738565,7.327791460237021,0.3371348804518814,4.156925280394492,4.914722891164161,5.892958750028483,7.327791460237021,9.297373437688897,11.75855590758168,15.17269083929076
89,26.9,-0.3865039789395316,7.331717742907339,0.3375226855031132,4.155779904349734,4.914700862671738,5.894493646496689,7.331717742907339,9.304613427368515,11.76976841325867,15.18882443877232
90,27.0,-0.3849967343725947,7.335658365265061,0.3379100852217962,4.154640150659202,4.914686801943217,5.896039409828022,7.335658365265061,9.31187028765431,11.78099670730692,15.20496448428795
91,27.1,-0.3834894900441863,7.339613461196574,0.3382970414384235,4.15350630818453,4.914680985882132,5.897596277569474,7.339613461196574,9.319143930072352,11.79224031272468,15.22110979922822
